nodes,distance
49063802,3069.5940000000005
49063994,2208.6570000000006
49063995,2319.8800000000006
49522832,2771.7070000000003
49064108,1938.9370000000001
49064109,1886.1830000000002
49064110,1984.7230000000002
49064111,2185.2630000000004
49130015,2930.1189999999997
49130016,2707.2789999999995
49392307,2001.993
49392312,1755.889
49064726,805.538
49064727,927.6320000000001
49064728,1007.028
49064793,3590.0570000000002
49064794,3436.9350000000004
49065095,2243.4829999999997
49065096,2111.4220000000005
49065098,1910.3450000000003
49065099,2008.7570000000003
49065100,2085.4030000000002
49065101,2285.0170000000003
49065102,2389.9790000000003
49065103,2588.277
49065106,2800.6079999999997
49065108,2904.8469999999998
49130707,3249.4010000000007
49130708,3290.667000000001
49130710,3197.1080000000006
49130712,3145.3390000000004
49130713,3263.8770000000004
49130715,3372.3120000000004
49130716,3520.789
49130722,3397.118
49130725,3312.163
49130727,3178.1800000000003
49130729,3329.2340000000004
49130731,3583.9210000000003
49130732,3386.231
49261818,3523.566000000001
49261826,3461.478000000001
49393009,2988.245000000001
49393011,3074.4700000000007
3639324158,3444.696
1811066370,3566.7000000000003
1811066374,3596.887
3639324161,3569.391
1811066379,3536.982
1811066392,3351.1560000000004
1811066401,3539.5140000000006
1811066403,3582.8360000000007
1811066438,2524.3540000000007
1811066439,2511.7480000000005
1811066442,2234.7710000000006
1811066443,2160.3120000000004
1811066454,2382.635
1811066464,2587.079
1811066465,2610.9120000000003
1811066466,2952.7340000000004
1811066467,3030.9480000000003
1811066468,3030.5720000000006
49328052,1901.5919999999999
49328063,2058.929
48934852,2812.299
49459383,3459.914
49262821,3232.1080000000006
49262841,3594.0740000000005
49525260,3113.491
49132672,2546.4840000000004
49132673,2439.6830000000004
48936066,2234.07
49067209,2438.495
49067210,2251.877
49067211,2011.3319999999999
49067212,1864.232
49460759,1450.856
49460762,1372.37
49129519,1616.2409999999998
48936755,1122.525
49067839,2800.838
4604475409,1677.3559999999998
49395803,2435.469
49395805,2475.643
49002693,3572.6710000000003
49133767,2703.449
49133768,2739.327
49133770,3060.6900000000005
49002713,3501.0540000000005
5626181903,1674.3479999999997
5269207417,3426.1839999999993
5269207418,3445.5689999999995
5269207419,3457.4739999999993
49068577,1711.248
49068578,1795.146
49068579,1919.464
49068580,2013.4089999999999
49068581,2116.758
49068582,2647.3880000000004
49068583,2538.4580000000005
49068586,2306.7619999999997
49330941,2533.98
49330955,2155.2639999999997
49330971,1979.7309999999998
49331013,3104.0220000000004
49069266,2492.942
49069267,2534.186
49069332,3466.1580000000004
49069333,3542.7160000000003
4626759170,2792.271
49332053,3433.5700000000006
49332054,3550.522000000001
49725337,2171.696
49135738,3015.116
49135739,3029.9049999999997
3403989215,1740.982
3403989216,1655.29
3403989217,1476.939
3403989219,1389.048
3403989225,842.175
3403989227,736.483
3403989229,668.4929999999999
3403989230,1132.4060000000002
3403989231,1087.5710000000001
49332758,2405.9979999999996
49332761,2680.8809999999994
4342923956,2923.182000000001
4342923957,2913.271000000001
4342923962,2895.8920000000007
4342923963,2884.7300000000005
49595095,2912.0240000000003
49595160,3584.4930000000013
49595407,2609.8369999999995
48874939,1694.2749999999996
48874940,1682.0749999999998
48874943,1613.9919999999997
49333720,3556.3550000000014
49333737,3263.0130000000013
49333740,3048.738000000001
49202797,3570.613
48875204,2486.472
49399545,1374.6240000000003
49399565,1003.142
5151115128,2965.4390000000003
5151115129,2858.6760000000004
48940922,2344.852999999999
5151115130,2944.1200000000003
2234369920,1702.5430000000001
5151115136,2895.1510000000003
5151115141,2549.684
5151115145,2781.9900000000002
49203199,3018.3279999999995
49203201,3188.0129999999995
49203203,3238.3009999999995
49203204,3288.3019999999997
49399998,2575.1910000000003
49399999,2627.777
49400001,2759.1
49400004,3038.768
49400006,3050.927
49400008,3135.107
49400010,3194.408
49400017,3517.017
49400344,2332.448
49400348,2342.3740000000003
49400350,2120.985
49400353,1951.5439999999999
49400361,3084.4969999999994
49400364,2928.4919999999993
49400376,2391.6330000000007
49400393,3355.2160000000013
49400397,3551.185000000001
49597113,3188.2929999999997
49138640,2857.6640000000007
49138641,2931.957000000001
49138643,3096.540000000001
49138645,3128.793000000001
49138935,2757.6910000000003
49138943,2402.9610000000002
49138945,1959.4640000000002
49138954,2033.7399999999998
49138971,1269.19
49401231,3545.808
49401302,2156.924
49401304,2241.243
49401309,2347.683
49401317,2626.024
49401349,3411.284
49073734,2155.462
49073741,2367.358
49073822,3071.1769999999997
49073823,3090.7239999999997
49467205,1626.443
49598346,2629.874000000001
49598350,2707.1200000000013
49598372,3232.759000000001
49598380,3556.044000000001
4344500243,3147.1160000000004
1715720364,3233.6329999999994
1715720366,3127.926999999999
1715720371,3040.3979999999992
1715720374,2875.6039999999994
1715720381,2789.7959999999994
1715720385,2623.9139999999998
1715720390,2531.4019999999996
1715720400,2529.4969999999994
1715720405,2614.0039999999995
1715720408,2777.6909999999993
1715720415,2863.8789999999995
1715720421,3028.4139999999993
1715720426,3117.6149999999993
1715720428,3224.1069999999995
49074614,1552.418
49074615,1657.1789999999999
49730019,1964.19
49271309,939.491
49271311,987.669
49075054,1622.297
49075055,1777.857
49075704,1509.1219999999998
49075710,1763.838
49075717,1562.283
48961853,895.433
48961854,1444.33
49207041,2049.518
49207044,2226.186
49207046,2298.271
49207047,2378.23
4341493341,2366.2819999999997
49403732,3408.405
49076085,3295.201000000002
49076086,3335.478000000002
49076087,3365.4770000000017
49272834,1316.833
49272840,1048.287
49731656,2017.7830000000001
49273223,3528.487000000001
49273241,3125.382
49273248,3021.7100000000005
49273254,3334.322000000001
3489061287,1452.876
3489061288,1525.779
49732043,3514.3680000000004
49273452,1936.268
49273455,1844.872
3489061582,1397.546
3489061585,1491.959
49077030,1156.2569999999998
49077031,1001.7919999999999
49732564,3582.7750000000005
49404922,2571.8610000000003
49404926,2370.3970000000004
49732773,3086.542
49077448,2664.34
49077449,2839.496
1715723546,2507.7079999999996
1176427807,2504.7090000000003
1715723553,2756.115
1715723567,3213.296
1715723574,3435.0779999999995
1176427988,2271.479
49667541,2786.9490000000005
1176428001,2315.634
1176428028,2490.342
1176428046,2356.521
1176428053,2689.797
1176428059,2883.633
1176428097,2895.9979999999996
1176428138,2703.33
1176428216,2368.305
49274753,1221.83
49274755,1322.385
49209341,2432.432
49209342,2545.2019999999998
49209363,2131.987
49209509,3097.298
49209521,3495.507000000001
49144065,2389.766
49144070,2310.186
49144085,1998.624
49144087,1929.231
49144089,1934.055
49144090,1725.874
49144093,1672.756
49144095,1526.237
49013024,3230.6410000000005
49144097,1409.7019999999998
49144100,1521.627
5861073210,3584.282
5861073212,3493.9350000000004
5861073214,3532.2450000000003
5861073250,3530.3330000000005
5861073252,3570.6670000000004
49144496,3039.1820000000007
49144497,3107.7480000000005
49603317,3228.6150000000002
49603323,3146.476
49668881,2400.1150000000002
49406776,2772.7699999999995
49406781,2858.3829999999994
49144645,3124.9449999999993
49144647,3333.0789999999993
49144649,3439.283999999999
49406795,2990.6359999999995
49144653,3564.5789999999993
49537870,2662.4310000000005
49537871,2828.9100000000003
49406801,3038.8289999999997
49537874,2878.09
49406804,3239.5909999999994
49406812,3335.4879999999994
49537904,2230.1949999999997
49341367,1814.0839999999998
49341369,1929.541
49341372,2168.798
49341377,2388.568
49341380,2782.7290000000003
49210524,1408.759
49210633,3053.181000000002
49210637,3149.3660000000004
49407249,3354.9420000000005
49407257,2421.648
49407278,2361.3830000000003
49407288,1846.281
49407294,1629.395
49407296,1551.971
3402687858,3392.2580000000003
3402687860,3334.8560000000007
49735078,3191.336
49407420,3367.8139999999994
49145376,1835.021
49145398,1682.238
49145401,1527.7289999999998
49735266,2404.1059999999998
418113141,3550.0699999999997
49407610,723.627
49407620,636.562
49407638,266.241
49407642,150.978
49407647,139.017
49407651,349.188
49342249,3470.5650000000005
49080198,2175.6850000000004
49080199,2285.7160000000003
49080200,2380.1760000000004
49080201,2517.2110000000002
49080202,2610.7940000000003
49080203,2710.57
49080204,2769.873
49080205,2799.056
49080206,2917.569
49080207,2967.519
49080208,3098.848
49080209,3214.461
49080210,3307.2479999999996
49735599,2507.8300000000004
49522820,2916.071
49408018,3582.196999999999
49145986,2325.742
49735812,3598.144
49146000,2061.279
3587893403,3122.6160000000004
3587893410,3265.0960000000005
3587893418,3159.0600000000004
49736295,2975.2809999999995
1176431272,2871.139
1176431274,2881.266
1176431310,2967.481
49081081,2661.0940000000005
49081089,2854.5910000000003
1010101591,3475.252
1010101592,3522.3849999999998
1010101594,3577.4950000000003
49081713,2239.1679999999997
49081716,2691.0589999999997
1010101627,3572.119
49737086,3469.9949999999994
1010101657,3363.0150000000003
49737124,2757.9449999999993
49737129,2687.9259999999995
1010101686,3286.875
6127611332,2971.4080000000004
49278497,2744.7550000000006
49278499,2668.1840000000007
49278501,2758.6010000000006
49344041,3564.157
1010101807,3597.2780000000007
4341493327,1660.1969999999997
4341493329,1730.9199999999996
4341493337,1989.1759999999997
4341493343,2484.0829999999996
49671800,1970.392
4341493369,3443.3839999999996
4341493370,3427.0699999999997
4341493371,3438.8689999999997
4341493376,3519.0699999999997
49671811,1857.607
49671813,1764.557
49671816,1903.907
4341493386,3549.927999999999
4341493388,3454.160999999999
49606408,2192.1020000000003
49606409,2317.621
49737555,2913.5349999999994
4341493591,3510.5759999999996
4341493594,3355.0589999999993
4341493597,3285.066999999999
4341493598,3523.1349999999998
4341493602,3353.345
4341493606,3279.584
49672855,2562.645
49410892,3264.472000000001
49214364,1516.85
49214367,1314.321
49148948,2961.131999999999
1257239815,3366.262000000001
49346240,1412.1510000000003
49346253,1594.5769999999998
6300825391,2592.9980000000005
49215389,2673.1710000000003
49215402,2433.255
49215403,2412.891
49215414,2063.34
49215430,1873.045
49674189,3518.3250000000003
4341626935,3124.856
49674302,3015.572
4341626943,3340.1559999999995
4341626949,3352.8940000000007
4341626951,3314.4549999999995
4344903943,3422.6760000000004
49346922,2721.746
49346923,2856.993
5772737030,2138.8619999999996
5772737031,2037.2219999999998
49281646,1298.313
49281662,1194.884
49347220,2589.3440000000005
49543971,262.632
1715731313,3541.049
49740664,3388.4789999999994
49150911,3528.582999999999
5707333155,3422.8430000000008
5707333156,3479.294000000001
49610368,1881.049
49610672,832.22
49217489,3597.4700000000003
49217492,3439.774
49217495,3294.978
49217498,3043.727
49217502,2912.3889999999997
49217503,2781.7999999999997
49217508,2747.2129999999997
