class,nodes,distance
3,49491644,2936.683
3,49491645,2916.268
3,49229500,2923.221
3,3631951566,1549.339
3,3631951572,1408.213
3,48967527,2417.039
3,48967528,2429.113
3,49688431,1026.126
3,48967544,2880.17
3,49426323,3397.094
3,49360830,3056.491
3,49360834,3207.561
3,49295310,2033.931
3,49360848,2841.785
3,49360849,2919.429
3,49360850,3094.995
3,49229835,3188.947
3,49229836,3399.885
3,4341706966,2758.843
3,4341706967,2745.222
3,4341707190,1931.373
3,4341707195,2032.424
3,4341707197,2128.093
3,4341707199,2253.678
3,4341707208,3180.576
3,4341707211,3334.612
3,49099233,2901.473
3,49099237,3415.506
3,49099238,3413.857
3,49099239,3008.482
3,49099243,2789.414
3,49099308,1915.161
3,49099309,2017.79
3,49099310,2032.073
3,49099311,2193.759
3,49099316,2999.288
3,49099318,3042.707
3,49099320,3322.718
3,49623662,2076.082
3,49099376,3518.342
3,49623665,2078.973
3,49122817,3302.294
3,49148952,3058.549
3,49493037,3306.497
3,49034339,2574.621
3,49034340,2590.744
3,49034342,2242.565
3,49100019,1737.588
3,49100020,1772.353
3,5750601136,2651.765
3,5750601137,2729.86
3,49362693,3133.777
3,49362711,3105.813
3,49100850,1955.863
3,49100856,2106.848
3,49100859,2185.295
3,49100861,2243.999
3,49428596,2095.948
3,49428598,2199.409
3,2817210642,3157.515
3,49428755,997.007
3,49428756,1062.845
3,2817210645,3050.696
3,49494321,3267.575
3,49494337,3069.531
3,49559938,3396.08
3,49625483,3152.671
3,49559998,2674.802
3,49559999,2623.21
3,49298018,2509.539
3,49298019,2685.129
3,49101437,1295.329
3,49101446,1645.25
3,49101447,1700.708
3,49101481,3435.443
3,49101485,3415.447
3,49167072,3530.988
3,49167081,3561.18
3,49167084,3524.697
3,49167086,3529.861
3,49167095,3313.218
3,49560628,2411.478
3,49560630,2337.597
3,49560636,2133.607
3,49560638,1701.386
3,5724650892,1729.351
3,632569578,3507.684
3,632569579,3535.033
3,49299194,3258.292
3,49299199,3315.635
3,1228816142,3551.518
3,1228816231,3565.296
3,49430655,3502.172
3,49430657,3597.121
3,3701162184,1378.487
3,3701162185,1246.254
3,49430783,1709.147
3,49430785,2084.65
3,49430786,2190.471
3,49430787,2286.773
3,6257197377,2630.692
3,49562014,1953.055
3,49562020,2297.968
3,1610695384,2512.7
3,49103708,3304.425
3,6051480497,2095.93
3,4786177151,2689.939
3,49300740,2940.584
3,49300743,2998.39
3,49169765,3155.914
3,49169772,3017.98
3,49169802,3488.522
3,49169804,3534.634
3,49169808,3553.019
3,49104349,2140.912
3,49104356,2407.563
3,49104357,2683.36
3,6004622826,1512.819
3,49104370,3089.497
3,632571469,1728.689
3,5805917811,2757.853
3,49432182,1342.019
3,1781679744,2291.958
3,5805917835,2158.904
3,5805917842,2643.205
3,5805917851,2741.97
3,49497762,3155.797
3,49039054,2275.423
3,49039055,2246.335
3,49104591,1979.545
3,49104592,1891.031
3,49301208,1794.563
3,632571960,1757.633
3,49123978,1679.821
3,49236343,3278.91
3,49170819,3543.112
3,49170825,3403.635
3,49105319,2727.113
3,49105321,2705.367
3,49105322,2743.333
3,49105324,2843.961
3,49105326,2945.338
3,49105328,2977.571
3,49105329,2878.343
3,49105331,2779.448
3,49695594,2571.433
3,49695612,911.346
3,49695622,1744.596
3,49695625,1807.375
3,49564596,3556.403
3,49237034,2970.447
3,49237036,3119.615
3,49237039,3053.612
3,49564751,3595.79
3,49564753,3450.785
3,49564817,3161.902
3,49434105,2414.597
3,49434109,2740.791
3,49434156,3343.067
3,49106638,1395.754
3,49696464,2954.426
3,49106642,1515.842
3,49106643,1570.103
3,49172203,2502.778
3,49172204,2465.879
3,49172215,2993.712
3,5805920060,2246.531
3,5805920067,2099.359
3,49368922,3538.155
3,49762401,1563.243
3,49238173,2838.029
3,49238191,3192.304
3,4605825201,3217.315
3,49631488,2076.695
3,3473428863,2002.704
3,49108473,3293.418
3,49108478,3360.584
3,49436506,1935.841
3,49109137,2912.524
3,49109141,2775.434
3,49109173,1530.837
3,49109182,1452.999
3,49437371,3507.576
3,49437376,3531.571
3,49633996,1165.257
3,3473365849,3485.731
3,49306508,2899.729
3,49306510,2888.308
3,49306511,3041.81
3,49306514,3096.068
3,49306516,3213.744
3,49437701,1312.58
3,49437703,1242.215
3,49437708,1314.792
3,49437803,1886.675
3,49503647,3502.736
3,49634905,1271.662
3,49634908,1387.103
3,49241695,3148.085
3,49241696,3188.689
3,49504685,2960.658
3,49504691,2188.529
3,49504694,2137.218
3,49504696,2056.675
3,49504700,1508.768
3,49504705,1108.154
3,49504710,1510.704
3,49504713,2072.215
3,49504723,2335.756
3,49504729,2616.902
3,49504733,2577.92
3,49308135,2123.867
3,49308136,2214.839
3,49374220,2919.064
3,49374226,3038.094
3,48981029,2985.568
3,48981030,2952.308
3,49374406,2169.98
3,49505595,2727.576
3,49243534,2029.564
3,49243537,2600.149
3,49243539,2538.213
3,49440199,1285.937
3,49506109,3327.86
3,49047371,1773.975
3,48916301,2056.434
3,49047376,1955.946
3,48916342,3387.356
3,48916343,3394.139
3,48916344,956.725
3,48916345,937.988
3,49375250,2860.316
3,49375252,2706.485
3,49047692,3416.252
3,49047693,3321.083
3,49506579,3111.389
3,49507017,2481.172
3,49507019,2747.873
3,1266183113,1951.978
3,49376277,1909.349
3,49376282,2039.132
3,49376285,3049.471
3,49179966,2989.605
3,49179980,2763.292
3,49179987,2501.6
3,49573215,2726.828
3,49114637,1682.478
3,49114640,1769.001
3,49573406,3230.413
3,49573421,3582.864
3,49311322,2746.304
3,49311338,3281.434
3,49180438,1097.854
3,49115255,1123.549
3,49639639,2224.94
3,49639641,2125.183
3,49639643,2140.305
3,49639655,2575.308
3,49181015,3327.21
3,49508741,2643.357
3,49508743,2814.747
3,49181197,3513.058
3,49050234,3529.294
3,49312444,1678.148
3,49312458,1935.482
3,4616844195,3075.661
3,4616844201,2851.164
3,49640623,1702.863
3,49313179,3468.158
3,49313192,3023.57
3,49509859,3488.256
3,49247944,3307.963
3,49379100,3001.597
3,49379102,2922.703
3,5957253089,2925.838
3,49707035,3441.435
3,2817226979,2239.677
3,49707292,3510.195
3,49576247,3008.35
3,49052146,2289.5
3,49052147,2370.892
3,49052150,2467.715
3,49052151,2622.951
3,49052152,2704.597
3,49707750,2645.995
3,49707758,2888.949
3,5523929971,2138.471
3,5523929972,3497.696
3,5523929978,2442.272
3,5523929980,2406.415
3,5523929982,2186.239
3,5523929988,2067.073
3,48921624,2846.909
3,48921625,2813.023
3,49053012,3381.093
3,49053015,3443.206
3,49184424,3572.407
3,49118979,3456.775
3,49053498,1952.88
3,49053499,1830.91
3,49053500,1813.303
3,49053501,1661.991
3,49053502,1597.657
3,49774413,2283.769
3,49119331,2999.716
3,49119332,3221.996
3,49119497,3518.173
3,49119498,3466.274
3,49119505,3441.677
3,49119509,3123.906
3,48857478,2843.609
3,48857479,2928.539
3,49119646,3490.158
3,49250741,3599.98
3,49447375,3317.243
3,49447389,3537.507
3,4617044646,3226.224
3,49251058,330.329
3,49251060,207.93
3,49185561,3501.454
3,49578883,3039.727
3,49578892,2826.727
3,49578895,2733.676
3,49251303,3264.7
3,49251305,3341.119
3,49251316,3341.14
3,49251320,3271.001
3,49251336,3340.14
3,49382567,3158.158
3,49382570,2985.234
3,49382577,3540.127
3,49382584,2993.098
3,49382586,3502.046
3,49775814,2204.335
3,49579410,1690.08
3,49513915,3584.674
3,49120743,2173.471
3,49120746,1978.659
3,49120749,2123.564
3,49186315,1551.82
3,49186331,1456.408
3,49448486,2585.55
3,49055347,2815.546
3,49055351,2962.955
3,49055354,3039.342
3,49055355,3094.797
3,49317521,2761.722
3,49383135,3504.877
3,49121045,3458.077
3,49121047,3506.173
3,49055972,3220.776
3,49055973,3271.385
3,49514737,3158.488
3,49252723,1219.16
3,49252727,1359.963
3,2149550553,2390.192
3,2149550556,2000.309
3,49580622,1646.737
3,49121973,1809.441
3,49056483,2738.569
3,49056484,2372.782
3,49122114,2864.804
3,49122115,1807.899
3,49122116,1766.312
3,49122117,1985.082
3,49122118,1542.834
3,49449869,3337.795
3,49580965,3391.28
3,49777588,3130.252
3,49580999,2532.315
3,49581030,504.765
3,49581032,1240.186
3,49581034,1335.158
3,49581035,1367.253
3,49581048,1746.283
3,49581049,2044.568
3,49056790,2387.488
3,49056791,2440.241
3,49056799,2677.508
3,49056802,2739.112
3,49056808,2900.28
3,49056809,2993.074
3,3633220880,2344.438
3,3633220881,2465.535
3,49122814,3422.142
3,49712826,2800.93
3,49123107,1459.992
3,49123108,1499.948
3,49123111,1661.455
3,49123117,2104.429
3,49123120,1991.757
3,49123122,2380.402
3,49123123,2492.476
3,49123143,3516.685
3,4619276303,3401.08
3,4619276304,3327.163
3,4619276312,3500.095
3,3627782254,968.593
3,3627782260,1111.756
3,49058031,1846.051
3,49058037,1615.785
3,49517147,2097.637
3,49517153,1964.944
3,49320579,2211.608
3,49320581,2308.364
3,49320583,2356.697
3,49713980,3190.037
3,49452017,3130.142
3,49320972,3228.072
3,49320988,3268.097
3,565351614,1364.526
3,49583368,1529.297
3,49583594,2894.176
3,49583595,2931.173
3,49649498,3041.916
3,49584008,3139.206
3,49190862,2534.12
3,49190863,2773.734
3,49190865,3144.988
3,49190866,3288.318
3,49715168,1754.679
3,49715176,2371.066
3,49715178,2481.426
3,49190984,2047.049
3,49190994,2184.923
3,49190999,2459.17
3,49191072,1520.699
3,49191079,1707.419
3,49256789,1996.115
3,49256790,2091.224
3,49715579,2588.586
3,49257058,3426.899
3,49650353,2978.682
3,49650358,2862.799
3,49781449,718.622
3,49781454,687.864
3,4786199526,2162.675
3,49388584,1858.487
3,49388586,1939.12
3,49519757,3251.161
3,49454334,3418.269
3,49585872,2974.798
3,49258275,3080.491
3,49258277,3153.031
3,5845393205,3473.223
3,49127419,621.753
3,49127420,513.249
3,49389679,2807.069
3,49389680,2673.85
3,49717386,2307.027
3,49586382,1842.588
3,49127917,3522.615
3,49390400,3577.277
3,49521960,2897.942
3,49521963,2689.199
3,49456529,2338.895
3,48932355,3518.87
3,49325685,2241.917
3,49325688,2299.871
3,49522337,3100.632
3,49194734,3577.029
3,49456890,3250.543
3,49456892,3214.485
3,49456894,3273.863
3,49063793,3538.536
3,49063794,3409.541
3,49063798,3163.052
3,49063802,3069.594
3,49063994,2208.657
3,49063995,2319.88
3,49522832,2771.707
3,49064108,1938.937
3,49064109,1886.183
3,49064110,1984.723
3,49064111,2185.263
3,49130015,2930.119
3,49130016,2707.279
3,49392307,2001.993
3,49392312,1755.889
3,49064726,805.538
3,49064727,927.632
3,49064728,1007.028
3,49064793,3590.057
3,49064794,3436.935
3,49065095,2243.483
3,49065096,2111.422
3,49065098,1910.345
3,49065099,2008.757
3,49065100,2085.403
3,49065101,2285.017
3,49065102,2389.979
3,49065103,2588.277
3,49065106,2800.608
3,49065108,2904.847
3,49130707,3249.401
3,49130708,3290.667
3,49130710,3197.108
3,49130712,3145.339
3,49130713,3263.877
3,49130715,3372.312
3,49130716,3520.789
3,49130722,3397.118
3,49130725,3312.163
3,49130727,3178.18
3,49130729,3329.234
3,49130731,3583.921
3,49130732,3386.231
3,49261818,3523.566
3,49261826,3461.478
3,49393009,2988.245
3,49393011,3074.47
3,3639324158,3444.696
3,1811066370,3566.7
3,1811066374,3596.887
3,3639324161,3569.391
3,1811066379,3536.982
3,1811066392,3351.156
3,1811066401,3539.514
3,1811066403,3582.836
3,1811066438,2524.354
3,1811066439,2511.748
3,1811066442,2234.771
3,1811066443,2160.312
3,1811066454,2382.635
3,1811066464,2587.079
3,1811066465,2610.912
3,1811066466,2952.734
3,1811066467,3030.948
3,1811066468,3030.572
3,49328052,1901.592
3,49328063,2058.929
3,48934852,2812.299
3,49459383,3459.914
3,49262821,3232.108
3,49262841,3594.074
3,49525260,3113.491
3,49132672,2546.484
3,49132673,2439.683
3,48936066,2234.07
3,49067209,2438.495
3,49067210,2251.877
3,49067211,2011.332
3,49067212,1864.232
3,49460759,1450.856
3,49460762,1372.37
3,49129519,1616.241
3,48936755,1122.525
3,49067839,2800.838
3,4604475409,1677.356
3,49395803,2435.469
3,49395805,2475.643
3,49002693,3572.671
3,49133767,2703.449
3,49133768,2739.327
3,49133770,3060.69
3,49002713,3501.054
3,5626181903,1674.348
3,5269207417,3426.184
3,5269207418,3445.569
3,5269207419,3457.474
3,49068577,1711.248
3,49068578,1795.146
3,49068579,1919.464
3,49068580,2013.409
3,49068581,2116.758
3,49068582,2647.388
3,49068583,2538.458
3,49068586,2306.762
3,49330941,2533.98
3,49330955,2155.264
3,49330971,1979.731
3,49331013,3104.022
3,49069266,2492.942
3,49069267,2534.186
3,49069332,3466.158
3,49069333,3542.716
3,4626759170,2792.271
3,49332053,3433.57
3,49332054,3550.522
3,49725337,2171.696
3,49135738,3015.116
3,49135739,3029.905
3,3403989215,1740.982
3,3403989216,1655.29
3,3403989217,1476.939
3,3403989219,1389.048
3,3403989225,842.175
3,3403989227,736.483
3,3403989229,668.493
3,3403989230,1132.406
3,3403989231,1087.571
3,49332758,2405.998
3,49332761,2680.881
3,4342923956,2923.182
3,4342923957,2913.271
3,4342923962,2895.892
3,4342923963,2884.73
3,49595095,2912.024
3,49595160,3584.493
3,49595407,2609.837
3,48874939,1694.275
3,48874940,1682.075
3,48874943,1613.992
3,49333720,3556.355
3,49333737,3263.013
3,49333740,3048.738
3,49202797,3570.613
3,48875204,2486.472
3,49399545,1374.624
3,49399565,1003.142
3,5151115128,2965.439
3,5151115129,2858.676
3,48940922,2344.853
3,5151115130,2944.12
3,2234369920,1702.543
3,5151115136,2895.151
3,5151115141,2549.684
3,5151115145,2781.99
3,49203199,3018.328
3,49203201,3188.013
3,49203203,3238.301
3,49203204,3288.302
3,49399998,2575.191
3,49399999,2627.777
3,49400001,2759.1
3,49400004,3038.768
3,49400006,3050.927
3,49400008,3135.107
3,49400010,3194.408
3,49400017,3517.017
3,49400344,2332.448
3,49400348,2342.374
3,49400350,2120.985
3,49400353,1951.544
3,49400361,3084.497
3,49400364,2928.492
3,49400376,2391.633
3,49400393,3355.216
3,49400397,3551.185
3,49597113,3188.293
3,49138640,2857.664
3,49138641,2931.957
3,49138643,3096.54
3,49138645,3128.793
3,49138935,2757.691
3,49138943,2402.961
3,49138945,1959.464
3,49138954,2033.74
3,49138971,1269.19
3,49401231,3545.808
3,49401302,2156.924
3,49401304,2241.243
3,49401309,2347.683
3,49401317,2626.024
3,49401349,3411.284
3,49073734,2155.462
3,49073741,2367.358
3,49073822,3071.177
3,49073823,3090.724
3,49467205,1626.443
3,49598346,2629.874
3,49598350,2707.12
3,49598372,3232.759
3,49598380,3556.044
3,4344500243,3147.116
3,1715720364,3233.633
3,1715720366,3127.927
3,1715720371,3040.398
3,1715720374,2875.604
3,1715720381,2789.796
3,1715720385,2623.914
3,1715720390,2531.402
3,1715720400,2529.497
3,1715720405,2614.004
3,1715720408,2777.691
3,1715720415,2863.879
3,1715720421,3028.414
3,1715720426,3117.615
3,1715720428,3224.107
3,49074614,1552.418
3,49074615,1657.179
3,49730019,1964.19
3,49271309,939.491
3,49271311,987.669
3,49075054,1622.297
3,49075055,1777.857
3,49075704,1509.122
3,49075710,1763.838
3,49075717,1562.283
3,48961853,895.433
3,48961854,1444.33
3,49207041,2049.518
3,49207044,2226.186
3,49207046,2298.271
3,49207047,2378.23
3,4341493341,2366.282
3,49403732,3408.405
3,49076085,3295.201
3,49076086,3335.478
3,49076087,3365.477
3,49272834,1316.833
3,49272840,1048.287
3,49731656,2017.783
3,49273223,3528.487
3,49273241,3125.382
3,49273248,3021.71
3,49273254,3334.322
3,3489061287,1452.876
3,3489061288,1525.779
3,49732043,3514.368
3,49273452,1936.268
3,49273455,1844.872
3,3489061582,1397.546
3,3489061585,1491.959
3,49077030,1156.257
3,49077031,1001.792
3,49732564,3582.775
3,49404922,2571.861
3,49404926,2370.397
3,49732773,3086.542
3,49077448,2664.34
3,49077449,2839.496
3,1715723546,2507.708
3,1176427807,2504.709
3,1715723553,2756.115
3,1715723567,3213.296
3,1715723574,3435.078
3,1176427988,2271.479
3,49667541,2786.949
3,1176428001,2315.634
3,1176428028,2490.342
3,1176428046,2356.521
3,1176428053,2689.797
3,1176428059,2883.633
3,1176428097,2895.998
3,1176428138,2703.33
3,1176428216,2368.305
3,49274753,1221.83
3,49274755,1322.385
3,49209341,2432.432
3,49209342,2545.202
3,49209363,2131.987
3,49209509,3097.298
3,49209521,3495.507
3,49144065,2389.766
3,49144070,2310.186
3,49144085,1998.624
3,49144087,1929.231
3,49144089,1934.055
3,49144090,1725.874
3,49144093,1672.756
3,49144095,1526.237
3,49013024,3230.641
3,49144097,1409.702
3,49144100,1521.627
3,5861073210,3584.282
3,5861073212,3493.935
3,5861073214,3532.245
3,5861073250,3530.333
3,5861073252,3570.667
3,49144496,3039.182
3,49144497,3107.748
3,49603317,3228.615
3,49603323,3146.476
3,49668881,2400.115
3,49406776,2772.77
3,49406781,2858.383
3,49144645,3124.945
3,49144647,3333.079
3,49144649,3439.284
3,49406795,2990.636
3,49144653,3564.579
3,49537870,2662.431
3,49537871,2828.91
3,49406801,3038.829
3,49537874,2878.09
3,49406804,3239.591
3,49406812,3335.488
3,49537904,2230.195
3,49341367,1814.084
3,49341369,1929.541
3,49341372,2168.798
3,49341377,2388.568
3,49341380,2782.729
3,49210524,1408.759
3,49210633,3053.181
3,49210637,3149.366
3,49407249,3354.942
3,49407257,2421.648
3,49407278,2361.383
3,49407288,1846.281
3,49407294,1629.395
3,49407296,1551.971
3,3402687858,3392.258
3,3402687860,3334.856
3,49735078,3191.336
3,49407420,3367.814
3,49145376,1835.021
3,49145398,1682.238
3,49145401,1527.729
3,49735266,2404.106
3,418113141,3550.07
3,49407610,723.627
3,49407620,636.562
3,49407638,266.241
3,49407642,150.978
3,49407647,139.017
3,49407651,349.188
3,49342249,3470.565
3,49080198,2175.685
3,49080199,2285.716
3,49080200,2380.176
3,49080201,2517.211
3,49080202,2610.794
3,49080203,2710.57
3,49080204,2769.873
3,49080205,2799.056
3,49080206,2917.569
3,49080207,2967.519
3,49080208,3098.848
3,49080209,3214.461
3,49080210,3307.248
3,49735599,2507.83
3,49522820,2916.071
3,49408018,3582.197
3,49145986,2325.742
3,49735812,3598.144
3,49146000,2061.279
3,3587893403,3122.616
3,3587893410,3265.096
3,3587893418,3159.06
3,49736295,2975.281
3,1176431272,2871.139
3,1176431274,2881.266
3,1176431310,2967.481
3,49081081,2661.094
3,49081089,2854.591
3,1010101591,3475.252
3,1010101592,3522.385
3,1010101594,3577.495
3,49081713,2239.168
3,49081716,2691.059
3,1010101627,3572.119
3,49737086,3469.995
3,1010101657,3363.015
3,49737124,2757.945
3,49737129,2687.926
3,1010101686,3286.875
3,6127611332,2971.408
3,49278497,2744.755
3,49278499,2668.184
3,49278501,2758.601
3,49344041,3564.157
3,1010101807,3597.278
3,4341493327,1660.197
3,4341493329,1730.92
3,4341493337,1989.176
3,4341493343,2484.083
3,49671800,1970.392
3,4341493369,3443.384
3,4341493370,3427.07
3,4341493371,3438.869
3,4341493376,3519.07
3,49671811,1857.607
3,49671813,1764.557
3,49671816,1903.907
3,4341493386,3549.928
3,4341493388,3454.161
3,49606408,2192.102
3,49606409,2317.621
3,49737555,2913.535
3,4341493591,3510.576
3,4341493594,3355.059
3,4341493597,3285.067
3,4341493598,3523.135
3,4341493602,3353.345
3,4341493606,3279.584
3,49672855,2562.645
3,49410892,3264.472
3,49214364,1516.85
3,49214367,1314.321
3,49148948,2961.132
3,1257239815,3366.262
3,49346240,1412.151
3,49346253,1594.577
3,6300825391,2592.998
3,49215389,2673.171
3,49215402,2433.255
3,49215403,2412.891
3,49215414,2063.34
3,49215430,1873.045
3,49674189,3518.325
3,4341626935,3124.856
3,49674302,3015.572
3,4341626943,3340.156
3,4341626949,3352.894
3,4341626951,3314.455
3,4344903943,3422.676
3,49346922,2721.746
3,49346923,2856.993
3,5772737030,2138.862
3,5772737031,2037.222
3,49281646,1298.313
3,49281662,1194.884
3,49347220,2589.344
3,49543971,262.632
3,1715731313,3541.049
3,49740664,3388.479
3,49150911,3528.583
3,5707333155,3422.843
3,5707333156,3479.294
3,49610368,1881.049
3,49610672,832.22
3,49217489,3597.47
3,49217492,3439.774
3,49217495,3294.978
3,49217498,3043.727
3,49217502,2912.389
3,49217503,2781.8
3,49217508,2747.213
4,49348700,2762.213
4,49348702,2940.52
4,49348703,3159.148
4,4341498154,3143.692
4,49480055,1894.941
4,49480060,1957.089
4,49480065,1999.926
4,49480067,2202.243
4,49480069,2402.898
4,49480180,1053.032
4,49480196,2214.383
4,49611356,1894.902
4,49611358,1713.024
4,49611360,1913.421
4,49611362,2114.112
4,49611367,1648.998
4,49611377,1491.743
4,49611378,985.646
4,49611414,2600.366
4,49611416,2296.676
4,49611422,29.392
4,49611425,0
4,49414966,3345.345
4,49414968,3266.426
4,49415074,3184.043
4,49415081,3003.22
4,49415095,3346.545
4,49742796,2126.667
4,49742803,2236.96
4,49743067,2047.663
4,49743070,2245.889
4,49743078,2504.127
4,49743084,1570.78
4,49481105,1647.065
4,49743549,3101.695
4,48957143,3425.464
4,49284827,3530.423
4,49284829,3584.819
4,49350489,3035.103
4,49350491,2593.313
4,49350493,2515.176
4,49350510,1857.498
4,49088818,3326.773
4,1245776257,1040.507
4,275712415,2977.697
4,1245776296,1032.95
4,49088976,1391.138
4,49088979,1556.103
4,49154538,2750.215
4,49154539,2575.306
4,49416703,2055.328
4,49416705,2123.072
4,49220308,3540.72
4,49220347,3319.698
4,49089331,3541.411
4,49089336,1943.863
4,49089338,1752.76
4,49089339,1555.643
4,49089340,1674.789
4,275712850,2968.22
4,48958918,3452.912
4,48958919,3468.125
4,48958922,2489.266
4,48958923,2498.633
4,48958926,2191.982
4,48958927,2183.076
4,48958973,2408.897
4,48958974,2403.593
4,48958976,1800.287
4,275713609,2827.521
4,49548909,1767.166
4,275713681,2857.321
4,49483443,2588.538
4,49155907,2906.909
4,49549125,3334.903
4,49155925,3097.932
4,275713878,2866.44
4,49155982,2690.526
4,49614756,2872.706
4,49745868,2514.429
4,49745887,1924.942
4,49614820,2986.43
4,49221952,3031.245
4,49221954,3102.644
4,49353041,2144.294
4,49353049,3157.371
4,49746277,2952.415
4,49418768,1497.284
4,48894570,2922.159
4,48894571,3284.85
4,287970082,2662.521
4,49353625,2582.193
4,49353628,2818.882
4,49353634,2956.247
4,49353639,3353.121
4,49484714,2717.841
4,49681345,3380.938
4,49419230,2630.06
4,49419232,2686.169
4,49419233,2717.744
4,275715178,2829.087
4,49353836,2413.359
4,49353850,2061.433
4,49091718,3316.908
4,49485376,2430.525
4,49485387,2113.254
4,49485400,1617.84
4,49354557,3262.793
4,4589689227,3208.132
4,49420749,3112.901
4,49224249,1884.7
4,49224250,1970.772
4,49224252,2116.897
4,275716916,3334.695
4,5380381513,2745.438
4,5380381514,2757.075
4,5380381515,2581.294
4,5380381516,2582.095
4,5380381520,2656.329
4,4341505019,3100.459
4,3566279757,3323.556
4,49618288,2195.167
4,4848230120,3259.739
4,4848230421,3302.452
4,4848230422,3384.151
4,4848230423,3345.79
4,4848230425,3303.998
4,49094966,2645.505
4,49094967,2848.27
4,49094968,3000.038
4,49094969,3101.023
4,49094970,3182.415
4,49094971,3250.511
4,49422882,2725.139
4,49422884,2804.23
4,49422892,3015.676
4,275718753,3433.259
4,49750671,3324.107
4,275719065,3414.561
4,49161174,2816.349
4,49357863,2877.397
4,49096112,2566.343
4,49423814,3291.642
4,49423816,3325.558
4,49423833,1887.107
4,49423835,1791.225
4,49423837,1590.784
4,49423840,1348.839
4,49423842,1294.795
4,49423844,1392.909
4,49423847,1791.457
4,49423852,2078.315
4,49423856,2394.225
4,49161838,3564.569
4,4341311257,2582.67
4,4341311272,1872.204
4,4341311273,1816.642
4,49555283,2003.71
4,49555289,2076.661
4,49359158,1499.542
4,49752436,3310.792
4,49097118,3389.097
4,49162850,3382.723
4,49162865,2445.988
4,49162864,2274.082
4,49162877,2748.919
4,49162879,2848.826
4,49162885,2973.504
4,3694144402,2252.496
4,49097809,2581.357
4,49097810,2488.012
4,49097811,2578.595
4,49097812,2103.955
4,49097813,2303.452
4,49097824,2196.989
4,49359994,2536.388
4,49360000,2556.066
4,49360007,2723.291
4,49360013,2790.277
4,49360029,3094.55
4,49360033,3023.286
4,275721486,3500.1
4,4341706135,2448.603
4,4341706139,2506.419
4,4341706141,2609.384
4,4341706146,2615.718
4,49556923,3232.518
4,49098175,2115.168
4,49098184,2054.379
4,49098191,2190.814
4,49556945,3583.022
4,49098193,2081.016
4,49098201,1857.237
4,3215732308,1085.557
4,49164008,2735.154
4,49164011,2730.162
4,3534237475,3337.447
4,3534237477,3535.698
4,49098569,2993.952
4,49098573,2908.776
4,49557360,2596.109
4,49557362,2628.387
4,49557376,2904.356
4,48967593,3094.316
4,48967632,3514.54
4,49229816,2182.528
4,49229817,2582.013
4,49229818,2676.425
4,49229819,2824.134
4,49229822,2986.608
4,49229824,3152.562
4,49229827,3390.439
4,49426481,3543.105
4,49426489,2854.194
4,49426501,1950.912
4,49426515,1991.171
4,49426522,1777.274
4,49426523,1576.04
4,49623133,1186.541
4,49623141,887.118
4,49426568,2354.4
4,49426569,2505.918
4,49426570,2757.008
4,49426577,3161.575
4,49623235,2200.392
4,49623238,2340.69
4,49099218,3556.317
4,49099221,3354.344
4,49099222,3255.217
4,49099223,3205.92
4,49099225,2797.816
4,49099227,2395.096
4,49099228,1995.391
4,49099226,2595.576
4,49099229,2173.443
4,49099230,1983.588
4,49099231,2169.986
4,49099232,2349.967
4,49099273,3169.164
4,49099274,3552.142
4,49099272,2765.22
4,5896399411,1800.112
4,5896399412,1818.255
4,5896399413,1975.775
4,5896399414,1988.606
4,49099523,2658.177
4,49099524,3057.127
4,49099531,3088.732
4,49099534,2543.228
4,49099537,3122.776
4,49099538,2739.833
4,49099539,2751.035
4,49099540,2563.099
4,49099541,2356.164
4,49099552,2213.48
4,49099553,2326.06
4,49099557,3443.574
4,49099558,3240.897
4,49099559,2295.451
4,49099560,2436.072
4,49099561,1508.269
4,49099562,1471.965
4,49099563,1547.992
4,48968693,1775.806
4,48968694,1797.553
4,49165527,3567.846
4,49165544,3176.144
4,49624347,3087.387
4,49100136,3552.434
4,49100137,3592.809
4,49100166,2750.876
4,49690019,3305.433
4,49166174,2394.611
4,49166182,2323.743
4,49166186,2406.477
4,3590731934,2939.317
4,3590731935,2942.927
4,3590731939,2905.673
4,3590731940,2885.627
4,49101486,2493.9
4,49101495,2238.252
4,49101499,2175.459
4,49101500,2136.741
4,49101501,2496.196
4,49560796,2468.705
4,49364355,1980.076
4,48971160,3522.593
4,49430882,1171.479
4,49430903,910.073
4,49299862,3241.521
4,49299866,2983.431
4,49299868,3339.786
4,49299869,3440.926
4,49299873,2899.748
4,49299882,3142.294
4,49299898,2705.234
4,49299961,1319.508
4,49299964,1717.401
4,49431269,3542.742
4,49431278,3405.611
4,49431281,3328.182
4,49431282,3241.091
4,49234695,2882.363
4,49234697,2814.263
4,49103994,2039.444
4,49103996,2099.079
4,49104002,2344.077
4,49104006,2455.832
4,49431694,1967.286
4,49431696,1923.22
4,5151147221,2619.816
4,5151147222,2488.929
4,5151147224,2713.799
4,5151147227,2751.147
4,49628596,2494.826
4,49300944,3350.318
4,49104780,2653.745
4,49104781,2732.203
4,49104782,2776.48
4,49432610,2397.912
4,49432613,2300.836
4,49432614,2397.75
4,49280295,3104.356
4,49280296,3190.798
4,49432951,2490.149
4,49280299,3518.677
4,49498498,2280.004
4,49498508,1846.163
4,49498511,1911.798
4,49498516,3333.507
4,49432989,2909.654
4,49432993,2625.687
4,49039804,2561.677
4,5380372715,2641.921
